result_group,dataset,task_type,model,failure_kind,id,question,reference_used,ground_truth,prediction,reference_answer_source,correct_label,token_f1,active_similarity,distance,human_category,human_type,human_rationale,annotator
baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,sample_1331,who plays the role of thanos in avengers,"Thanos The character appears in various Marvel Cinematic Universe films, including The Avengers (2012), portrayed by Damion Poitier, and Guardians of the Galaxy (2014), Avengers: Age of Ultron (2015), Avengers: Infinity War (2018), and its untitled sequel (2019), portrayed by Josh Brolin through voice and motion capture. The character has appeared in various comic adaptations, including animated television series, arcade, and video games.","Thanos The character appears in various Marvel Cinematic Universe films, including The Avengers (2012), portrayed by Damion Poitier, and Guardians of the Galaxy (2014), Avengers: Age of Ultron (2015), Avengers: Infinity War (2018), and its untitled sequel (2019), portrayed by Josh Brolin through voice and motion capture. The character has appeared in various comic adaptations, including animated television series, arcade, and video games.",Josh Brolin plays the role of Thanos in Avengers.,,0,0.17910447761194032,0.800,0.200,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,sample_3822,where did the saying speak of the devil come from,"Speak of the devil Deriving from the Middle Ages, this proverb (which was, and to a certain extent still is, rendered as ""Talk of the Devil..."") was a superstitious prohibition against speaking directly of the Devil or of evil in general, which was considered to incite that party to appear, generally with unfortunate consequences. Its first printed usage in modern English can be found in Giovanni Torriano's Piazza Universale (1666), as ""The English say, Talk of the Devil, and he's presently at your elbow.""","Speak of the devil Deriving from the Middle Ages, this proverb (which was, and to a certain extent still is, rendered as ""Talk of the Devil..."") was a superstitious prohibition against speaking directly of the Devil or of evil in general, which was considered to incite that party to appear, generally with unfortunate consequences. Its first printed usage in modern English can be found in Giovanni Torriano's Piazza Universale (1666), as ""The English say, Talk of the Devil, and he's presently at your elbow.""","The phrase ""speak of the devil"" originated in the 16th century as a coincidence expression.",,0,0.11235955056179772,0.802,0.198,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,sample_95,where do purple martins go in the winter time,"Purple martin Wintering in South America, purple martins migrate to North America in spring to breed. Spring migration is somewhat staggered, with arrivals in southern areas such as Florida and Texas in January, but showing up in the northern United States in April and in Canada as late as May. Males usually arrive at a site before females.[2]","Purple martin Wintering in South America, purple martins migrate to North America in spring to breed. Spring migration is somewhat staggered, with arrivals in southern areas such as Florida and Texas in January, but showing up in the northern United States in April and in Canada as late as May. Males usually arrive at a site before females.[2]","Purple martins go to Central America, South America, and the Caribbean for the winter.",,0,0.20289855072463764,0.813,0.187,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,high_similarity_wrong,sample_1584,where is death valley on a map of california,"Death Valley Located near the border of California and Nevada, in the Great Basin, east of the Sierra Nevada mountains, Death Valley constitutes much of Death Valley National Park and is the principal feature of the Mojave and Colorado Deserts Biosphere Reserve. It is located mostly in Inyo County, California. It runs from north to south between the Amargosa Range on the east and the Panamint Range on the west; the Sylvania Mountains and the Owlshead Mountains form its northern and southern boundaries, respectively. It has an area of about 3,000 sq mi (7,800 km2).[7] The highest point in Death Valley itself is Telescope Peak in the Panamint Range, which has an elevation of 11,043 feet (3,366 m).","Death Valley Located near the border of California and Nevada, in the Great Basin, east of the Sierra Nevada mountains, Death Valley constitutes much of Death Valley National Park and is the principal feature of the Mojave and Colorado Deserts Biosphere Reserve. It is located mostly in Inyo County, California. It runs from north to south between the Amargosa Range on the east and the Panamint Range on the west; the Sylvania Mountains and the Owlshead Mountains form its northern and southern boundaries, respectively. It has an area of about 3,000 sq mi (7,800 km2).[7] The highest point in Death Valley itself is Telescope Peak in the Panamint Range, which has an elevation of 11,043 feet (3,366 m).","Death Valley is located in Eastern California, bordering Nevada.",,0,0.11965811965811966,0.811,0.189,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_226,who plays batman in the lego batman movie,"The Lego Batman Movie The Lego Batman Movie is a 2017 3D computer-animated superhero comedy film, produced by Warner Animation Group. It was directed by Chris McKay, and written by Seth Grahame-Smith, Chris McKenna, Erik Sommers, Jared Stern and John Whittington, and produced by Dan Lin, Roy Lee, Phil Lord and Christopher Miller. Based on the Lego Batman toy line, the film is an international co-production of the United States, Australia, and Denmark, and the first spin-off installment of The Lego Movie. The story focuses on the DC Comics character Batman as he attempts to overcome his greatest fear to stop the Joker's latest plan, with Will Arnett reprising his role as Batman for the film, along with Zach Galifianakis, Michael Cera, Rosario Dawson, and Ralph Fiennes.","The Lego Batman Movie The Lego Batman Movie is a 2017 3D computer-animated superhero comedy film, produced by Warner Animation Group. It was directed by Chris McKay, and written by Seth Grahame-Smith, Chris McKenna, Erik Sommers, Jared Stern and John Whittington, and produced by Dan Lin, Roy Lee, Phil Lord and Christopher Miller. Based on the Lego Batman toy line, the film is an international co-production of the United States, Australia, and Denmark, and the first spin-off installment of The Lego Movie. The story focuses on the DC Comics character Batman as he attempts to overcome his greatest fear to stop the Joker's latest plan, with Will Arnett reprising his role as Batman for the film, along with Zach Galifianakis, Michael Cera, Rosario Dawson, and Ralph Fiennes.",Will Arnett,,1,0.03305785123966942,0.397,0.603,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_979,the bill of rights consists of the first ____ amendments to the constitution,"United States Constitution Since the Constitution came into force in 1789, it has been amended 27 times, including an amendment to repeal a previous one[3], in order to meet the changing needs of a nation that has profoundly changed since the eighteenth century.[4] In general, the first ten amendments, known collectively as the Bill of Rights, offer specific protections of individual liberty and justice and place restrictions on the powers of government.[5][6] The majority of the seventeen later amendments expand individual civil rights protections. Others address issues related to federal authority or modify government processes and procedures. Amendments to the United States Constitution, unlike ones made to many constitutions worldwide, are appended to the document. All four pages[7] of the original U.S. Constitution are written on parchment.[8]","United States Constitution Since the Constitution came into force in 1789, it has been amended 27 times, including an amendment to repeal a previous one[3], in order to meet the changing needs of a nation that has profoundly changed since the eighteenth century.[4] In general, the first ten amendments, known collectively as the Bill of Rights, offer specific protections of individual liberty and justice and place restrictions on the powers of government.[5][6] The majority of the seventeen later amendments expand individual civil rights protections. Others address issues related to federal authority or modify government processes and procedures. Amendments to the United States Constitution, unlike ones made to many constitutions worldwide, are appended to the document. All four pages[7] of the original U.S. Constitution are written on parchment.[8]",ten,,1,0.01652892561983471,0.496,0.504,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_1004,when did unesco declared paharpur as a world heritage area,"Somapura Mahavihara Somapura Mahavihara (Bengali: সোমপুর মহাবিহার Shompur Môhabihar) in Paharpur, Badalgachhi Upazila, Naogaon District, Bangladesh is among the best known Buddhist viharas in the Indian Subcontinent and is one of the most important archaeological sites in the country. It was designated as a UNESCO World Heritage Site in 1985. It dates from a similar time period to the nearby Halud Vihara and to the Sitakot Vihara in Nawabganj Upazila of Dinajpur District.[1]","Somapura Mahavihara Somapura Mahavihara (Bengali: সোমপুর মহাবিহার Shompur Môhabihar) in Paharpur, Badalgachhi Upazila, Naogaon District, Bangladesh is among the best known Buddhist viharas in the Indian Subcontinent and is one of the most important archaeological sites in the country. It was designated as a UNESCO World Heritage Site in 1985. It dates from a similar time period to the nearby Halud Vihara and to the Sitakot Vihara in Nawabganj Upazila of Dinajpur District.[1]",1985,,1,0.02777777777777778,0.456,0.544,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_1457,how many california state senate members are there,"California State Senate The California State Senate is the upper house of the California State Legislature. Due to the state's large population and relatively small legislature, the State Senate has the largest population per representative ratio of any state legislative house. In the United States House of Representatives, California is apportioned 53 representatives, each representing approximately 704,566 people,[1] while in the State Senate, each of the 40 Senators represents approximately 931,349 people,[2] with the result that California state senators each actually represent more voters than California's representatives to the United States Congress do. Each member represents a population roughly equivalent to the state of Delaware. As a result of Proposition 140 in 1990 and Proposition 28 in 2012, members elected to the legislature prior to 2012 are restricted by term limits to two four-year terms (eight years), while those elected in or after 2012 are allowed to serve 12 years in the legislature in any combination of four-year state senate or two-year state assembly terms.[3]","California State Senate The California State Senate is the upper house of the California State Legislature. Due to the state's large population and relatively small legislature, the State Senate has the largest population per representative ratio of any state legislative house. In the United States House of Representatives, California is apportioned 53 representatives, each representing approximately 704,566 people,[1] while in the State Senate, each of the 40 Senators represents approximately 931,349 people,[2] with the result that California state senators each actually represent more voters than California's representatives to the United States Congress do. Each member represents a population roughly equivalent to the state of Delaware. As a result of Proposition 140 in 1990 and Proposition 28 in 2012, members elected to the legislature prior to 2012 are restricted by term limits to two four-year terms (eight years), while those elected in or after 2012 are allowed to serve 12 years in the legislature in any combination of four-year state senate or two-year state assembly terms.[3]",40,,1,0.0125,0.496,0.504,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_2040,what year was under god added to the pledge of allegiance,"Pledge of Allegiance (United States) The Pledge of Allegiance of the United States is an expression of allegiance to the Flag of the United States and the republic of the United States of America, originally composed by Rear Admiral George Balch in 1887,[3][4][5] later revised by Francis Bellamy in 1892 and formally adopted by Congress as the pledge in 1942.[6] The official name of The Pledge of Allegiance was adopted in 1945. The last change in language came on Flag Day 1954 when the words ""under God"" were added.[7]","Pledge of Allegiance (United States) The Pledge of Allegiance of the United States is an expression of allegiance to the Flag of the United States and the republic of the United States of America, originally composed by Rear Admiral George Balch in 1887,[3][4][5] later revised by Francis Bellamy in 1892 and formally adopted by Congress as the pledge in 1942.[6] The official name of The Pledge of Allegiance was adopted in 1945. The last change in language came on Flag Day 1954 when the words ""under God"" were added.[7]",1954,,1,0.024096385542168676,0.441,0.559,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_2457,how many schedule the constitution of india contains,"Constitution of India The constitution has a preamble and 448 articles,[c][15] which are grouped into 25 parts.[d][15] With 12 schedules[e][15] and five appendices,[15][29] it has been amended 101 times; the latest amendment became effective on 1 July 2017.[30]","Constitution of India The constitution has a preamble and 448 articles,[c][15] which are grouped into 25 parts.[d][15] With 12 schedules[e][15] and five appendices,[15][29] it has been amended 101 times; the latest amendment became effective on 1 July 2017.[30]",Four.,,1,0.0,0.490,0.510,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_2816,what year was the thunderbird in the movie thelma and louise,"Thelma & Louise The following morning, Thelma leaves J.D. in her motel room while she meets Louise downstairs for breakfast and, when they return, they discover J.D. has stolen Louise's life savings and fled. Louise is distraught, so a guilty Thelma takes charge and later robs a nearby convenience store using the tactics she learned from listening to J.D. Meanwhile, the FBI are getting closer to catching the fugitives after witnesses at the bar saw Louise's 1966 Ford Thunderbird convertible speeding out of the parking lot the night of the shooting. Their whereabouts are also questioned by the owner of the fishing cabin after the women failed to arrive for the weekend. Arkansas State Police Investigator Hal Slocumb leads the investigation and questions both J.D. and Jimmy, and taps into the phone line at Darryl's house. He discovers that Louise had been raped years earlier in Texas, so sympathizes with her situation and understands why they didn't report Harlan's murder to the authorities. During a couple of brief phone conversations with Louise, he expresses his sympathy, but is unsuccessful in his attempts to persuade her to surrender.","Thelma & Louise The following morning, Thelma leaves J.D. in her motel room while she meets Louise downstairs for breakfast and, when they return, they discover J.D. has stolen Louise's life savings and fled. Louise is distraught, so a guilty Thelma takes charge and later robs a nearby convenience store using the tactics she learned from listening to J.D. Meanwhile, the FBI are getting closer to catching the fugitives after witnesses at the bar saw Louise's 1966 Ford Thunderbird convertible speeding out of the parking lot the night of the shooting. Their whereabouts are also questioned by the owner of the fishing cabin after the women failed to arrive for the weekend. Arkansas State Police Investigator Hal Slocumb leads the investigation and questions both J.D. and Jimmy, and taps into the phone line at Darryl's house. He discovers that Louise had been raped years earlier in Texas, so sympathizes with her situation and understands why they didn't report Harlan's murder to the authorities. During a couple of brief phone conversations with Louise, he expresses his sympathy, but is unsuccessful in his attempts to persuade her to surrender.",1966,,1,0.011235955056179775,0.429,0.571,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_2968,for how many seats of chhattisgarh state rajya sabha election 2018 was held,"Indian Rajya Sabha elections, 2018 From Chhattisgarh State, 1 member is elected for the Rajya Sabha seat on 23 March 2018, to replace member retiring on 2 April 2018.[4]","Indian Rajya Sabha elections, 2018 From Chhattisgarh State, 1 member is elected for the Rajya Sabha seat on 23 March 2018, to replace member retiring on 2 April 2018.[4]",3,,1,0.0,0.382,0.618,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_3101,how many nba championships has golden state warriors won,"Golden State Warriors The Golden State Warriors are an American professional basketball team based in the San Francisco Bay Area in Oakland, California. The Warriors compete in the National Basketball Association (NBA) as a member of the league's Western Conference Pacific Division. The Warriors play their home games at the Oracle Arena in Oakland. The Warriors have reached ten NBA Finals, winning six NBA championships in 1947,[b] 1956, 1975, 2015, 2017, and 2018. Golden State's six NBA championships are tied for third-most in NBA history with the Chicago Bulls, and behind only the Boston Celtics (17) and Los Angeles Lakers (16).","Golden State Warriors The Golden State Warriors are an American professional basketball team based in the San Francisco Bay Area in Oakland, California. The Warriors compete in the National Basketball Association (NBA) as a member of the league's Western Conference Pacific Division. The Warriors play their home games at the Oracle Arena in Oakland. The Warriors have reached ten NBA Finals, winning six NBA championships in 1947,[b] 1956, 1975, 2015, 2017, and 2018. Golden State's six NBA championships are tied for third-most in NBA history with the Chicago Bulls, and behind only the Boston Celtics (17) and Los Angeles Lakers (16).",7,,1,0.0,0.478,0.522,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_3277,when did the movie the bodyguard come out,"The Bodyguard (1992 film) The Bodyguard is a 1992 American romantic thriller film directed by Mick Jackson,[4] written by Lawrence Kasdan, and starring Kevin Costner and Whitney Houston. Costner stars as a former Secret Service agent-turned-bodyguard who is hired to protect Houston's character, a music star, from an unknown stalker. Kasdan wrote the film in the mid-1970s, originally as a vehicle for Ryan O'Neal and Diana Ross.[5]","The Bodyguard (1992 film) The Bodyguard is a 1992 American romantic thriller film directed by Mick Jackson,[4] written by Lawrence Kasdan, and starring Kevin Costner and Whitney Houston. Costner stars as a former Secret Service agent-turned-bodyguard who is hired to protect Houston's character, a music star, from an unknown stalker. Kasdan wrote the film in the mid-1970s, originally as a vehicle for Ryan O'Neal and Diana Ross.[5]",1992,,1,0.030303030303030307,0.477,0.523,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_3295,when a radioactive atom emits an alpha particle the original atom's mass number decreases by,"Alpha particle The best-known source of alpha particles is alpha decay of heavier (> 106 u atomic weight) atoms. When an atom emits an alpha particle in alpha decay, the atom's mass number decreases by four due to the loss of the four nucleons in the alpha particle. The atomic number of the atom goes down by exactly two, as a result of the loss of two protons – the atom becomes a new element. Examples of this sort of nuclear transmutation are when uranium becomes thorium, or radium becomes radon gas, due to alpha decay.","Alpha particle The best-known source of alpha particles is alpha decay of heavier (> 106 u atomic weight) atoms. When an atom emits an alpha particle in alpha decay, the atom's mass number decreases by four due to the loss of the four nucleons in the alpha particle. The atomic number of the atom goes down by exactly two, as a result of the loss of two protons – the atom becomes a new element. Examples of this sort of nuclear transmutation are when uranium becomes thorium, or radium becomes radon gas, due to alpha decay.",4,,1,0.02380952380952381,0.435,0.565,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_3859,how many stanzas are in the poem fire and ice,"Fire and Ice (poem) It is written in a single 9-line stanza, which greatly narrows in the last two lines. The poem's meter is an irregular mix of iambic tetrameter and dimeter, and the rhyme scheme (which is A-B-A, A-B-C, B-C-B) suggests but departs from the rigorous pattern of terza rima.","Fire and Ice (poem) It is written in a single 9-line stanza, which greatly narrows in the last two lines. The poem's meter is an irregular mix of iambic tetrameter and dimeter, and the rhyme scheme (which is A-B-A, A-B-C, B-C-B) suggests but departs from the rigorous pattern of terza rima.",2,,1,0.0392156862745098,0.456,0.544,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_3902,how many official languages are there in switzerland,"Languages of Switzerland The four national languages of Switzerland are German, French, Italian and Romansh.[3] All but Romansh maintain equal status as official languages at the national level within the Federal Administration of the Swiss Confederation.[4]","Languages of Switzerland The four national languages of Switzerland are German, French, Italian and Romansh.[3] All but Romansh maintain equal status as official languages at the national level within the Federal Administration of the Swiss Confederation.[4]",Four.,,1,0.05714285714285715,0.474,0.526,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_4191,what year did the toyota 4runner come out,"Toyota 4Runner The Toyota 4Runner is a compact, later mid-size sport utility vehicle produced by the Japanese manufacturer Toyota and sold throughout the world from 1984 to present. In Japan, it is known as the Toyota Hilux Surf (トヨタ ハイラックスサーフ). The original 4Runner was a compact SUV and little more than a Toyota pickup truck with a fiberglass shell over the bed, but the model has since undergone significant independent development into a cross between a compact and a mid-size SUV. All 4Runners have been built at Toyota's Tahara plant at Tahara, Aichi, Japan, or at Hino Motors' Hamura, Japan plant.","Toyota 4Runner The Toyota 4Runner is a compact, later mid-size sport utility vehicle produced by the Japanese manufacturer Toyota and sold throughout the world from 1984 to present. In Japan, it is known as the Toyota Hilux Surf (トヨタ ハイラックスサーフ). The original 4Runner was a compact SUV and little more than a Toyota pickup truck with a fiberglass shell over the bed, but the model has since undergone significant independent development into a cross between a compact and a mid-size SUV. All 4Runners have been built at Toyota's Tahara plant at Tahara, Aichi, Japan, or at Hino Motors' Hamura, Japan plant.",1984,,1,0.02197802197802198,0.485,0.515,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_4418,how many membranes do gram negative bacteria have,"Gram-negative bacteria Bacteria are traditionally divided into the two groups: gram-positive and gram-negative, based on their gram-staining response. Gram-positive bacteria are also referred to as monoderms having one membrane, and gram-negative bacteria are also referred to as diderms, having two membranes. These groups are often thought of as lineages, with gram-negative bacteria more closely related to one another than to gram-positive bacteria. While this is often true, the classification system breaks down in some cases. A given bacteria's staining result, bacterial membrane organization, and lineage groupings do not always match up.[6][7][8][9] Thus, gram-staining cannot be reliably used to assess familial relationships of bacteria. However, staining often gives reliable information about the composition of the cell membrane, distinguishing between the presence or absence of an outer lipid membrane.[6][10]","Gram-negative bacteria Bacteria are traditionally divided into the two groups: gram-positive and gram-negative, based on their gram-staining response. Gram-positive bacteria are also referred to as monoderms having one membrane, and gram-negative bacteria are also referred to as diderms, having two membranes. These groups are often thought of as lineages, with gram-negative bacteria more closely related to one another than to gram-positive bacteria. While this is often true, the classification system breaks down in some cases. A given bacteria's staining result, bacterial membrane organization, and lineage groupings do not always match up.[6][7][8][9] Thus, gram-staining cannot be reliably used to assess familial relationships of bacteria. However, staining often gives reliable information about the composition of the cell membrane, distinguishing between the presence or absence of an outer lipid membrane.[6][10]",Two.,,1,0.014598540145985401,0.490,0.510,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,BGE,low_similarity_correct,sample_4989,how many nba titles does kobe bryant have,"Kobe Bryant Kobe Bean Bryant (born August 23, 1978) is an American retired professional basketball player and businessman.[3] He played his entire 20-year career with the Los Angeles Lakers of the National Basketball Association (NBA). He entered the NBA directly from high school and won five NBA championships with the Lakers. Bryant is an 18-time All-Star, 15-time member of the All-NBA Team, and 12-time member of the All-Defensive team. He led the NBA in scoring during two seasons, and ranks third on the league's all-time regular season scoring and fourth on the all-time postseason scoring list. He holds the NBA record for the most seasons playing with one franchise for an entire career, and is widely regarded as one of the greatest basketball players of all time.[4][5][6][7] Bryant is the first guard in NBA history to play for at least 20 seasons.","Kobe Bryant Kobe Bean Bryant (born August 23, 1978) is an American retired professional basketball player and businessman.[3] He played his entire 20-year career with the Los Angeles Lakers of the National Basketball Association (NBA). He entered the NBA directly from high school and won five NBA championships with the Lakers. Bryant is an 18-time All-Star, 15-time member of the All-NBA Team, and 12-time member of the All-Defensive team. He led the NBA in scoring during two seasons, and ranks third on the league's all-time regular season scoring and fourth on the all-time postseason scoring list. He holds the NBA record for the most seasons playing with one franchise for an entire career, and is widely regarded as one of the greatest basketball players of all time.[4][5][6][7] Bryant is the first guard in NBA history to play for at least 20 seasons.",5,,1,0.014084507042253521,0.453,0.547,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_221,which emperor started the second persian invasion of greece,"Second Persian invasion of Greece The second Persian invasion of Greece (480–479 BC) occurred during the Greco-Persian Wars, as King Xerxes I of Persia sought to conquer all of Greece. The invasion was a direct, if delayed, response to the defeat of the first Persian invasion of Greece (492–490 BC) at the Battle of Marathon, which ended Darius I's attempts to subjugate Greece. After Darius's death, his son Xerxes spent several years planning for the second invasion, mustering an enormous army and navy. The Athenians and Spartans led the Greek resistance. About a tenth of the Greek city-states joined the 'Allied' effort; most remained neutral or submitted to Xerxes.","Second Persian invasion of Greece The second Persian invasion of Greece (480–479 BC) occurred during the Greco-Persian Wars, as King Xerxes I of Persia sought to conquer all of Greece. The invasion was a direct, if delayed, response to the defeat of the first Persian invasion of Greece (492–490 BC) at the Battle of Marathon, which ended Darius I's attempts to subjugate Greece. After Darius's death, his son Xerxes spent several years planning for the second invasion, mustering an enormous army and navy. The Athenians and Spartans led the Greek resistance. About a tenth of the Greek city-states joined the 'Allied' effort; most remained neutral or submitted to Xerxes.",Xerxes I,,1,0.038834951456310676,0.384,0.616,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_2386,tu is tarah se meri zindagi mein shamil hai movie name,"Aap To Aise Na The Aap To Aise Na The (meaning-you were not like this) is a 1980 Hindi Movie directed by Ambrish Sangal and starring Raj Babbar, Deepak Parashar, Ranjeeta Kaur, Madan Puri, and Om Shivpuri. The movie is still remembered for its song Tu is tarah se meri zindagi mein shamil hai which is sung by three Singers in three Singles. Two Singles by Manhar Udhas and Hemlata are in slow rhythm. One single by Mohammad Rafi is in fast rhythm.","Aap To Aise Na The Aap To Aise Na The (meaning-you were not like this) is a 1980 Hindi Movie directed by Ambrish Sangal and starring Raj Babbar, Deepak Parashar, Ranjeeta Kaur, Madan Puri, and Om Shivpuri. The movie is still remembered for its song Tu is tarah se meri zindagi mein shamil hai which is sung by three Singers in three Singles. Two Singles by Manhar Udhas and Hemlata are in slow rhythm. One single by Mohammad Rafi is in fast rhythm.",Tarah Se Meri Zindagi Mein,,1,0.11764705882352941,0.492,0.508,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_3201,nation that russia was once a part of,"Post-Soviet states The post-Soviet states, also collectively known as the former Soviet Union (FSU)[1] or former Soviet Republics, are the 15 independent states that emerged from the Union of Soviet Socialist Republics in its dissolution in December 1991, with Russia internationally recognised as the successor state to the Soviet Union. On March 11, 1990, Lithuania was the first to declare its independence, with Estonia and Latvia following suit in August 1991. All three Baltic states claimed continuity from the original states that existed prior to their annexation by the Soviet Union in 1944 and were admitted to the United Nations on 17 September 1991.[2][3] The remaining 12 republics all subsequently seceded.[2] 12 of the 15 states, excluding the Baltic states, initially formed the CIS and most joined CSTO, while the Baltic states focused on European Union and NATO membership.","Post-Soviet states The post-Soviet states, also collectively known as the former Soviet Union (FSU)[1] or former Soviet Republics, are the 15 independent states that emerged from the Union of Soviet Socialist Republics in its dissolution in December 1991, with Russia internationally recognised as the successor state to the Soviet Union. On March 11, 1990, Lithuania was the first to declare its independence, with Estonia and Latvia following suit in August 1991. All three Baltic states claimed continuity from the original states that existed prior to their annexation by the Soviet Union in 1944 and were admitted to the United Nations on 17 September 1991.[2][3] The remaining 12 republics all subsequently seceded.[2] 12 of the 15 states, excluding the Baltic states, initially formed the CIS and most joined CSTO, while the Baltic states focused on European Union and NATO membership.",The Soviet Union.,,1,0.030303030303030307,0.428,0.572,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_3897,how many chapters are there in bhagavad gita,"Bhagavad Gita Bhagavad Gita comprises 18 chapters (section 25 to 42)[33][web 2] in the Bhishma Parva of the epic Mahabharata and consists of 700 verses.[34] Because of differences in recensions, the verses of the Gita may be numbered in the full text of the Mahabharata as chapters 6.25–42 or as chapters 6.23–40.[web 3] According to the recension of the Gita commented on by Adi Shankara, a prominent philosopher of the Vedanta school, the number of verses is 700, but there is evidence to show that old manuscripts had 745 verses.[35] The verses themselves, composed with similes and metaphors, are poetic in nature. The verses mostly employ the range and style of the Sanskrit Anustubh metre (chhandas), and in a few expressive verses the Tristubh metre is used.[36]","Bhagavad Gita Bhagavad Gita comprises 18 chapters (section 25 to 42)[33][web 2] in the Bhishma Parva of the epic Mahabharata and consists of 700 verses.[34] Because of differences in recensions, the verses of the Gita may be numbered in the full text of the Mahabharata as chapters 6.25–42 or as chapters 6.23–40.[web 3] According to the recension of the Gita commented on by Adi Shankara, a prominent philosopher of the Vedanta school, the number of verses is 700, but there is evidence to show that old manuscripts had 745 verses.[35] The verses themselves, composed with similes and metaphors, are poetic in nature. The verses mostly employ the range and style of the Sanskrit Anustubh metre (chhandas), and in a few expressive verses the Tristubh metre is used.[36]",18 chapters,,1,0.03278688524590164,0.386,0.614,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
