result_group,dataset,task_type,model,failure_kind,id,question,reference_used,ground_truth,prediction,reference_answer_source,correct_label,token_f1,active_similarity,distance,human_category,human_type,human_rationale,annotator
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_275,what year did the movie grease take place,"Grease (film) In the summer of 1958, greaser Danny Zuko and sweet Australian girl Sandy Olsson meet at the beach and fall in love. When the summer comes to an end, Sandy, whose family is returning to Australia, worries that they might never meet again, but Danny tells her that their love is ""only the beginning."" At the beginning of the new school year at Rydell High School (""Grease""), Danny reunites with his fellow gang members, the T-Birds, of whom his best friend Kenickie, along with Doody, Sonny, and Putzie are members. Meanwhile, unbeknownst to Danny, Sandy arrives at school, with her family's plans having changed, with her new friend Frenchy, a member of the Pink Ladies. Other Pink Ladies Rizzo, Marty, and Jan also arrive, excited to be seniors, as does Patty Simcox, a high-achieving cheerleader.","Grease (film) In the summer of 1958, greaser Danny Zuko and sweet Australian girl Sandy Olsson meet at the beach and fall in love. When the summer comes to an end, Sandy, whose family is returning to Australia, worries that they might never meet again, but Danny tells her that their love is ""only the beginning."" At the beginning of the new school year at Rydell High School (""Grease""), Danny reunites with his fellow gang members, the T-Birds, of whom his best friend Kenickie, along with Doody, Sonny, and Putzie are members. Meanwhile, unbeknownst to Danny, Sandy arrives at school, with her family's plans having changed, with her new friend Frenchy, a member of the Pink Ladies. Other Pink Ladies Rizzo, Marty, and Jan also arrive, excited to be seniors, as does Patty Simcox, a high-achieving cheerleader.",1958,,1,0.015384615384615384,0.044,0.956,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_636,what year did seat belts come out in australia,"Seat belt legislation In Australia, after the introduction of mandatory front outboard mounting points in 1964, the use of seat belts by all vehicle passengers was made compulsory in the states of Victoria and South Australia in 1970 and 1971, respectively.[1] By 1973, the use of fitted seat belts by vehicle occupants was made compulsory for the rest of Australia and some other countries during the 1970s and 1980s. The subsequent dramatic decline in road deaths is generally because of seat belt laws and subsequent road safety campaigns.[2][3][4] Seat belts are not required for bus occupants, reversing drivers, and those driving some slow moving vehicles. The laws for these differ depending on the state or territory with jurisdiction.","Seat belt legislation In Australia, after the introduction of mandatory front outboard mounting points in 1964, the use of seat belts by all vehicle passengers was made compulsory in the states of Victoria and South Australia in 1970 and 1971, respectively.[1] By 1973, the use of fitted seat belts by vehicle occupants was made compulsory for the rest of Australia and some other countries during the 1970s and 1980s. The subsequent dramatic decline in road deaths is generally because of seat belt laws and subsequent road safety campaigns.[2][3][4] Seat belts are not required for bus occupants, reversing drivers, and those driving some slow moving vehicles. The laws for these differ depending on the state or territory with jurisdiction.",1970,,1,0.017543859649122806,0.101,0.899,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_3692,what is the value of pie in fraction,"Pi Being an irrational number, π cannot be expressed exactly as a fraction (equivalently, its decimal representation never ends and never settles into a permanent repeating pattern). Still, fractions such as 22/7 and other rational numbers are commonly used to approximate π. The digits appear to be randomly distributed. In particular, the digit sequence of π is conjectured to satisfy a specific kind of statistical randomness, but to date no proof of this has been discovered. Also, π is a transcendental number; that is, a number that is not the root of any non-zero polynomial having rational coefficients. This transcendence of π implies that it is impossible to solve the ancient challenge of squaring the circle with a compass and straightedge.","Pi Being an irrational number, π cannot be expressed exactly as a fraction (equivalently, its decimal representation never ends and never settles into a permanent repeating pattern). Still, fractions such as 22/7 and other rational numbers are commonly used to approximate π. The digits appear to be randomly distributed. In particular, the digit sequence of π is conjectured to satisfy a specific kind of statistical randomness, but to date no proof of this has been discovered. Also, π is a transcendental number; that is, a number that is not the root of any non-zero polynomial having rational coefficients. This transcendence of π implies that it is impossible to solve the ancient challenge of squaring the circle with a compass and straightedge.",22/7,,1,0.035398230088495575,0.182,0.818,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_773,who is the female author of silent spring,Silent Spring Silent Spring is an environmental science book by Rachel Carson.[1] The book was published on 27 September 1962 and it documented the adverse effects on the environment of the indiscriminate use of pesticides. Carson accused the chemical industry of spreading disinformation and public officials of accepting industry claims unquestioningly.,Silent Spring Silent Spring is an environmental science book by Rachel Carson.[1] The book was published on 27 September 1962 and it documented the adverse effects on the environment of the indiscriminate use of pesticides. Carson accused the chemical industry of spreading disinformation and public officials of accepting industry claims unquestioningly.,Rachel Carson,,1,0.08333333333333333,0.146,0.854,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_nq_5000,long_form,MiniLM,low_similarity_correct,sample_4989,how many nba titles does kobe bryant have,"Kobe Bryant Kobe Bean Bryant (born August 23, 1978) is an American retired professional basketball player and businessman.[3] He played his entire 20-year career with the Los Angeles Lakers of the National Basketball Association (NBA). He entered the NBA directly from high school and won five NBA championships with the Lakers. Bryant is an 18-time All-Star, 15-time member of the All-NBA Team, and 12-time member of the All-Defensive team. He led the NBA in scoring during two seasons, and ranks third on the league's all-time regular season scoring and fourth on the all-time postseason scoring list. He holds the NBA record for the most seasons playing with one franchise for an entire career, and is widely regarded as one of the greatest basketball players of all time.[4][5][6][7] Bryant is the first guard in NBA history to play for at least 20 seasons.","Kobe Bryant Kobe Bean Bryant (born August 23, 1978) is an American retired professional basketball player and businessman.[3] He played his entire 20-year career with the Los Angeles Lakers of the National Basketball Association (NBA). He entered the NBA directly from high school and won five NBA championships with the Lakers. Bryant is an 18-time All-Star, 15-time member of the All-NBA Team, and 12-time member of the All-Defensive team. He led the NBA in scoring during two seasons, and ranks third on the league's all-time regular season scoring and fourth on the all-time postseason scoring list. He holds the NBA record for the most seasons playing with one franchise for an entire career, and is widely regarded as one of the greatest basketball players of all time.[4][5][6][7] Bryant is the first guard in NBA history to play for at least 20 seasons.",5,,1,0.014084507042253521,0.124,0.876,low_similarity_false_negative,short_answer_vs_long_passage,Prediction is concise but reference is a long evidence passage.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_292,What are the two distinct types of cells found in the animal kingdom?,prokaryotes and eukaryotes,prokaryotes and eukaryotes,Eukaryotic and prokaryotic,ground_truth,0,0.3333333333333333,0.966,0.034,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_462,Frequency and intensity are two measurable properties of what?,wave,wave,waves,ground_truth,0,0.0,0.925,0.075,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_152,What do ranchers fear will happen if wolves return?,livestock predation,livestock predation,Increased predation on livestock.,ground_truth,0,0.6666666666666666,0.919,0.081,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_334,What occurs when some members of a species become geographically separated?,allopatric speciation,allopatric speciation,Speciation,ground_truth,0,0.6666666666666666,0.877,0.123,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_124,"A few earthquakes take place away from plate boundaries, these are called what?",intraplate earthquakes,intraplate earthquakes,Intra-plate earthquakes,ground_truth,0,0.4,0.977,0.023,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_41,What phenomenon is primarily the result of plate tectonic motions?,earthquake,earthquake,Earthquakes,ground_truth,0,0.0,0.927,0.073,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_494,Producers at the base of ecological food webs are also known as?,autotrophic,autotrophic,Autotrophs,ground_truth,0,0.0,0.885,0.115,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_189,"Inside the nasal area of the skull, the nasal cavity is divided into halves by the what?",nasal septum,nasal septum,septum,ground_truth,0,0.6666666666666666,0.923,0.077,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_330,What are the 2 primary hosts of ebola in central africa?,apes and bats,apes and bats,Bats and primates,ground_truth,0,0.6666666666666666,0.915,0.085,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_438,What temperature scale is obtained by adding 273 degrees from the corresponding celsius temperature?,kelvin scale,kelvin scale,Kelvin,ground_truth,0,0.6666666666666666,0.907,0.093,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_431,What is the name of the region of a magnet that has the most pull?,pole,pole,Poles,ground_truth,0,0.0,0.867,0.133,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_227,What property of warm air causes it to rise above cold air?,lower density,lower density,Less dense,ground_truth,0,0.0,0.873,0.127,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_255,What is the name of the two metalloids in the carbon group called?,silicon and germanium,silicon and germanium,Boron and Silicon,ground_truth,0,0.6666666666666666,0.860,0.140,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_415,"This heat is used to convert water into steam, which is then used to turn a turbine, thus generating what?",electrical power,electrical power,electricity,ground_truth,0,0.0,0.864,0.136,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_265,What are formed by the attraction between oppositely charged ions?,ionic bonds,ionic bonds,Ionic compounds,ground_truth,0,0.5,0.858,0.142,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_102,What is the term for the force of attraction between things that have a mass?,gravity,gravity,Gravitational force,ground_truth,0,0.0,0.851,0.149,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_264,What keeps the moon orbiting earth?,gravity,gravity,Gravitational force,ground_truth,0,0.0,0.851,0.149,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_14,What is controlled by regulatory proteins that bind to regulatory elements on dna?,gene transcription,gene transcription,Gene expression,ground_truth,0,0.5,0.861,0.139,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_221,What is a device that changes kinetic energy to electrical energy through electromagnetic induction?,an electric generator,an electric generator,Generator,ground_truth,0,0.6666666666666666,0.859,0.141,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_188,What does the cell cycle do?,divide and reproduce cells,divide and reproduce cells,Grows and reproduces cells.,ground_truth,0,0.5,0.849,0.151,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_97,What type of reactions form compounds?,chemical reactions,chemical reactions,Synthesis reactions,ground_truth,0,0.5,0.837,0.163,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_497,What is the study of the similarities and differences in the embryos of different species?,comparative embryology,comparative embryology,Embryology,ground_truth,0,0.6666666666666666,0.842,0.158,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_131,"First, high temperature denatures proteins and does what to cells?",kills them,kills them,Kills cells,ground_truth,0,0.5,0.801,0.199,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_458,Where are aerofoils found?,birds and airplanes,birds and airplanes,Airplanes,ground_truth,0,0.5,0.825,0.175,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_303,What type of winds occur when air is forced over a mountain range?,chinook winds,chinook winds,Mountain winds,ground_truth,0,0.5,0.824,0.176,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_115,What renewable energy source converts energy from the sunlight into electricity?,solar energy,solar energy,Solar panels,ground_truth,0,0.5,0.837,0.163,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_88,Most of the pathogens that cause stis enter the body through mucous membranes of which organs?,reproductive organs,reproductive organs,Sexual organs.,ground_truth,0,0.5,0.841,0.159,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_66,What consequence of a tornado is responsible for most injuries and deaths?,flying debris,flying debris,Debris impact,ground_truth,0,0.5,0.814,0.186,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_214,What is a mass spectrometer used to measure?,relative atomic masses,relative atomic masses,Mass and abundance of isotopes.,ground_truth,0,0.0,0.805,0.195,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,BGE,high_similarity_wrong,sample_233,What are fibers that depend on aerobic respiration called?,oxidative fibers,oxidative fibers,Aerobic fibers,ground_truth,0,0.5,0.841,0.159,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_41,What phenomenon is primarily the result of plate tectonic motions?,earthquake,earthquake,Earthquakes,ground_truth,0,0.0,0.908,0.092,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_63,What's the term for the gradual progression from simple plants to larger more complex ones in an area?,primary succession,primary succession,Succession,ground_truth,0,0.6666666666666666,0.874,0.126,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_82,An endocrine disease usually involves the secretion of too much or not enough of what?,hormone,hormone,hormones,ground_truth,0,0.0,0.898,0.102,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_88,Most of the pathogens that cause stis enter the body through mucous membranes of which organs?,reproductive organs,reproductive organs,Sexual organs.,ground_truth,0,0.5,0.816,0.184,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_95,"When water goes above and below its freezing point, what rock-breaking phenomenon is common?",ice wedging,ice wedging,Frost wedging,ground_truth,0,0.5,0.814,0.186,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_120,Phosphate-containing ocean sediments form primarily from the bodies of ocean organisms and from their what?,excretions,excretions,excreta,ground_truth,0,0.0,0.867,0.133,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_124,"A few earthquakes take place away from plate boundaries, these are called what?",intraplate earthquakes,intraplate earthquakes,Intra-plate earthquakes,ground_truth,0,0.4,0.898,0.102,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_152,What do ranchers fear will happen if wolves return?,livestock predation,livestock predation,Increased predation on livestock.,ground_truth,0,0.6666666666666666,0.931,0.069,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_216,Global warming will raise ocean levels due to melt water from glaciers and the greater volume of what?,warmer water,warmer water,warm water,ground_truth,0,0.5,0.901,0.099,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_220,What does the driving of turbines by the heating of water to steam accomplish?,generation of electricity,generation of electricity,Generates electricity.,ground_truth,0,0.4,0.856,0.144,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_221,What is a device that changes kinetic energy to electrical energy through electromagnetic induction?,an electric generator,an electric generator,Generator,ground_truth,0,0.6666666666666666,0.831,0.169,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_265,What are formed by the attraction between oppositely charged ions?,ionic bonds,ionic bonds,Ionic compounds,ground_truth,0,0.5,0.810,0.190,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_292,What are the two distinct types of cells found in the animal kingdom?,prokaryotes and eukaryotes,prokaryotes and eukaryotes,Eukaryotic and prokaryotic,ground_truth,0,0.3333333333333333,0.951,0.049,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_330,What are the 2 primary hosts of ebola in central africa?,apes and bats,apes and bats,Bats and primates,ground_truth,0,0.6666666666666666,0.918,0.082,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_372,Both diffusion and effusion are related to the speed at which what objects move?,gas molecules,gas molecules,molecules,ground_truth,0,0.6666666666666666,0.802,0.198,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_396,"What property is characterized by eddies and swirls that mix layers of fluid together, unlike laminar flow?",turbulence,turbulence,Turbulent flow,ground_truth,0,0.0,0.813,0.187,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_409,What type of bonds do alkanes only contain?,carbon-carbon single bonds,carbon-carbon single bonds,Carbon-carbon and carbon-hydrogen single bonds,ground_truth,0,0.7272727272727273,0.905,0.095,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_415,"This heat is used to convert water into steam, which is then used to turn a turbine, thus generating what?",electrical power,electrical power,electricity,ground_truth,0,0.0,0.858,0.142,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_431,What is the name of the region of a magnet that has the most pull?,pole,pole,Poles,ground_truth,0,0.0,0.872,0.128,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_432,How many major forces of elevation cause allele frequencies to change?,four,four,Three,ground_truth,0,0.0,0.823,0.177,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_438,What temperature scale is obtained by adding 273 degrees from the corresponding celsius temperature?,kelvin scale,kelvin scale,Kelvin,ground_truth,0,0.6666666666666666,0.813,0.187,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_462,Frequency and intensity are two measurable properties of what?,wave,wave,waves,ground_truth,0,0.0,0.918,0.082,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_486,How many different types of stresses are there?,four,four,Three,ground_truth,0,0.0,0.823,0.177,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_494,Producers at the base of ecological food webs are also known as?,autotrophic,autotrophic,Autotrophs,ground_truth,0,0.0,0.808,0.192,semantic_similarity_limitation,semantic_relatedness_not_correctness,Relatedness alone does not prove factual correctness.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,high_similarity_wrong,sample_497,What is the study of the similarities and differences in the embryos of different species?,comparative embryology,comparative embryology,Embryology,ground_truth,0,0.6666666666666666,0.878,0.122,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_sciq_500,short_form,MiniLM,low_similarity_correct,sample_77,"When populations get close to the carrying capacity, what happens to growth?",slows,slows,Growth slows down.,ground_truth,1,0.5,0.343,0.657,low_similarity_false_negative,answer_containment_or_context_dilution,"Correct answer is present or accepted, but extra context lowers similarity.","Codex manual review, 2026-05-07"
baseline,results_simple_questions_wiki_500,short_form,BGE,high_similarity_wrong,sample_19,What type of music Fall Heads Roll,post-punk,post-punk,Post-metal,,0,0.5,0.817,0.183,automatic_label_artifact,paraphrase_alias_or_surface_mismatch,"Prediction is likely a paraphrase, alias, or surface-form variant.","Codex manual review, 2026-05-07"
baseline,results_simple_questions_wiki_500,short_form,BGE,high_similarity_wrong,sample_36,what television genre is The Starter Wife?,drama film,drama film,Drama,,0,0.6666666666666666,0.806,0.194,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_simple_questions_wiki_500,short_form,BGE,high_similarity_wrong,sample_80,what genre is the book In the Line of Fire: A Memoir,memoir,memoir,Autobiography,,0,0.0,0.821,0.179,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
baseline,results_simple_questions_wiki_500,short_form,BGE,high_similarity_wrong,sample_107,Leo Durocher is what in relation to baseball?,baseball manager,baseball manager,Baseball player and manager,,0,0.6666666666666666,0.843,0.157,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_simple_questions_wiki_500,short_form,BGE,high_similarity_wrong,sample_139,what is constance markiewicz's religion?,Catholicism,Catholicism,Roman Catholic,,0,0.0,0.864,0.136,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
baseline,results_simple_questions_wiki_500,short_form,BGE,high_similarity_wrong,sample_153,What sport is Criciúma Esporte Clube a part of?,association football,association football,Football,,0,0.6666666666666666,0.860,0.140,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_simple_questions_wiki_500,short_form,BGE,high_similarity_wrong,sample_157,what genre is the film On the Nickel,drama film,drama film,Drama,,0,0.6666666666666666,0.806,0.194,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_simple_questions_wiki_500,short_form,BGE,high_similarity_wrong,sample_214,what religion is Vinny deMacedo a part of,Catholicism,Catholicism,Roman Catholic,,0,0.0,0.864,0.136,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.,"Codex manual review, 2026-05-07"
baseline,results_simple_questions_wiki_500,short_form,BGE,high_similarity_wrong,sample_442,what country is the city Chongqing in,People's Republic of China,People's Republic of China,China,,0,0.33333333333333337,0.812,0.188,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_simple_questions_wiki_500,short_form,MiniLM,high_similarity_wrong,sample_31,"which country does Harry Blackstone, Jr. come from",United States of America,United States of America,United States,,0,0.6666666666666666,0.904,0.096,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
baseline,results_simple_questions_wiki_500,short_form,MiniLM,high_similarity_wrong,sample_63,what country is Anthony Lane from,United States of America,United States of America,United States,,0,0.6666666666666666,0.904,0.096,semantic_similarity_limitation,under_or_over_specific_answer,Answer changes the specificity required by the question.,"Codex manual review, 2026-05-07"
