question,correct_answer,id,dataset,ground_truth,prompt,prediction,exact_match,token_f1,contains_ground_truth,contains_prediction_in_reference,correct_label,similarity_sentence_transformers_all_MiniLM_L6_v2,similarity_BAAI_bge_base_en_v1.5,entity_overlap,hybrid_sentence_transformers_all_MiniLM_L6_v2,hybrid_BAAI_bge_base_en_v1.5,result_group,dataset_result,task_type,model,failure_kind,active_similarity,distance,human_category,human_type,human_rationale
when does the new episodes of wentworth start,"Wentworth (TV series) A sixth season was commissioned by Foxtel on 9 May 2017, which premiered on 19 June 2018. A seventh season was commissioned in April 2018, before the sixth-season premiere, with filming commencing the following week and a premiere set for 2019.",sample_4674,nq,"Wentworth (TV series) A sixth season was commissioned by Foxtel on 9 May 2017, which premiered on 19 June 2018. A seventh season was commissioned in April 2018, before the sixth-season premiere, with filming commencing the following week and a premiere set for 2019.","Answer the following question in one or two concise sentences.

Question: when does the new episodes of wentworth start

Answer:","The new episodes of Wentworth typically start in January 2024, but exact dates vary each season. Check the official streaming platform for the latest update.",0,0.12903225806451613,0,0,0,0.8573471903800964,0.8248327374458313,0.13333333333333333,0.6401430332660675,0.6173829162120819,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8248327374458313,0.1751672625541687,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
who plays daenerys targaryen in game of thrones,"Emilia Clarke Clarke rose to prominence in 2011 for her breakthrough role as Daenerys Targaryen in the HBO series Game of Thrones (2011â€“present), a performance that has gained her critical acclaim. She has been nominated for three Emmy Awards for Outstanding Supporting Actress in a Drama Series, and two Critics Choice Television Awards for Best Supporting Actress in a Drama Series, among other accolades.",sample_4675,nq,"Emilia Clarke Clarke rose to prominence in 2011 for her breakthrough role as Daenerys Targaryen in the HBO series Game of Thrones (2011â€“present), a performance that has gained her critical acclaim. She has been nominated for three Emmy Awards for Outstanding Supporting Actress in a Drama Series, and two Critics Choice Television Awards for Best Supporting Actress in a Drama Series, among other accolades.","Answer the following question in one or two concise sentences.

Question: who plays daenerys targaryen in game of thrones

Answer:",Emilia Clarke plays Daenerys Targaryen.,0,0.12121212121212123,0,0,0,0.8128189444541931,0.8276585936546326,0.15384615384615385,0.6151271072717813,0.6255148617120889,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8276585936546326,0.17234140634536743,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
who can be dismissed in a process of impeachment,"Impeachment The central question regarding the Constitutional dispute about the impeachment of members of the legislature is whether members of Congress are officers of the United States. The Constitution grants the House the power to impeach ""The President, the Vice President, and all civil Officers of the United States.""[32] It has been suggested that members of Congress are not officers of the United States[35]. Others, however, believe that members are civil officers and are subject to impeachment[36].",sample_4676,nq,"Impeachment The central question regarding the Constitutional dispute about the impeachment of members of the legislature is whether members of Congress are officers of the United States. The Constitution grants the House the power to impeach ""The President, the Vice President, and all civil Officers of the United States.""[32] It has been suggested that members of Congress are not officers of the United States[35]. Others, however, believe that members are civil officers and are subject to impeachment[36].","Answer the following question in one or two concise sentences.

Question: who can be dismissed in a process of impeachment

Answer:","The president, vice president, and other civil officers of the United States can be dismissed through the process of impeachment by the House of Representatives and removal from office by the Senate.",0,0.31578947368421056,0,0,0,0.7520917654037476,0.8023976683616638,0.21052631578947364,0.5896221305194653,0.6248362625900067,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8023976683616638,0.19760233163833618,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
when was slavery abolished in the border states,"Border states (American Civil War) Lincoln’s 1863 Emancipation Proclamation did not apply to the border states. Of the states that were exempted from the proclamation, Maryland (1864),[10] Missouri (1865),[11][12] Tennessee (1865),[12] and West Virginia (1865)[13] abolished slavery before the war ended. However, Delaware [14] and Kentucky did not abolish slavery until December 1865, when the Thirteenth Amendment was ratified.[15]",sample_4698,nq,"Border states (American Civil War) Lincoln’s 1863 Emancipation Proclamation did not apply to the border states. Of the states that were exempted from the proclamation, Maryland (1864),[10] Missouri (1865),[11][12] Tennessee (1865),[12] and West Virginia (1865)[13] abolished slavery before the war ended. However, Delaware [14] and Kentucky did not abolish slavery until December 1865, when the Thirteenth Amendment was ratified.[15]","Answer the following question in one or two concise sentences.

Question: when was slavery abolished in the border states

Answer:","Slavery was not abolished immediately in the border states; it ended with the ratification of the 13th Amendment in December 1865, though some border states like Maryland had abolished it earlier through state action.",0,0.30434782608695654,0,0,0,0.7797694206237793,0.8547798991203308,0.21428571428571427,0.6101243087223598,0.6626316436699458,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8547798991203308,0.1452201008796692,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
who sang the original devil went down to georgia,"The Devil Went Down to Georgia ""The Devil Went Down to Georgia"" is a song written and performed by the Charlie Daniels Band and released on their 1979[1] album Million Mile Reflections.",sample_4701,nq,"The Devil Went Down to Georgia ""The Devil Went Down to Georgia"" is a song written and performed by the Charlie Daniels Band and released on their 1979[1] album Million Mile Reflections.","Answer the following question in one or two concise sentences.

Question: who sang the original devil went down to georgia

Answer:","The original ""Devil Went Down to Georgia"" was sung by Charlie Daniels.",0,0.4,0,0,0,0.8270317316055298,0.8703010082244873,0.2,0.6389222121238709,0.6692107057571411,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8703010082244873,0.1296989917755127,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
where does the last name riley originate from,"Riley (given name) Though originally a given name, it is more popular and well known as a surname. The surname's first variant is Ó Raghallaigh (Descendent of/Of Raghallach) which was later adapted in English as O'Reilly which itself has been anglicized into ""Reilly"". The surname ""Riley"" is an over time translated version of Reilly. It currently is #8 in England and Wales, #9 in Northern Ireland, #15 in Scotland, #30 in Australia and New Zealand, #64 in Canada, #156 in the United States, and #198 in the Netherlands.",sample_4704,nq,"Riley (given name) Though originally a given name, it is more popular and well known as a surname. The surname's first variant is Ó Raghallaigh (Descendent of/Of Raghallach) which was later adapted in English as O'Reilly which itself has been anglicized into ""Reilly"". The surname ""Riley"" is an over time translated version of Reilly. It currently is #8 in England and Wales, #9 in Northern Ireland, #15 in Scotland, #30 in Australia and New Zealand, #64 in Canada, #156 in the United States, and #198 in the Netherlands.","Answer the following question in one or two concise sentences.

Question: where does the last name riley originate from

Answer:",The last name Riley originates from Ireland.,0,0.06666666666666667,0,0,0,0.7002442479133606,0.8004971146583557,0.14285714285714285,0.5330281163964953,0.6032051231179918,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8004971146583557,0.1995028853416443,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
who sings what lovers do with maroon 5,"What Lovers Do ""What Lovers Do"" is a song by American pop rock band Maroon 5 featuring American R&B singer SZA. It was released on August 30, 2017, as the lead single from the band's sixth studio album Red Pill Blues (2017).[4] The song contains an interpolation of the 2016 song ""Sexual"" by Neiked featuring Dyo, therefore Victor Rådström, Dyo and Elina Stridh are credited as songwriters.",sample_4713,nq,"What Lovers Do ""What Lovers Do"" is a song by American pop rock band Maroon 5 featuring American R&B singer SZA. It was released on August 30, 2017, as the lead single from the band's sixth studio album Red Pill Blues (2017).[4] The song contains an interpolation of the 2016 song ""Sexual"" by Neiked featuring Dyo, therefore Victor Rådström, Dyo and Elina Stridh are credited as songwriters.","Answer the following question in one or two concise sentences.

Question: who sings what lovers do with maroon 5

Answer:","Maroon 5 sings ""What Lovers Do.""",0,0.14285714285714285,0,0,0,0.8015334010124207,0.823975145816803,0.3,0.6510733807086944,0.666782602071762,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.823975145816803,0.17602485418319702,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
who elects the speaker of the house of representatives,"Speaker of the United States House of Representatives The House of Representatives elects the Speaker of the House on the first day of every new Congress and in the event of the death, resignation or removal from the Chair of an incumbent Speaker. The Clerk of the House of Representatives requests nominations: there are normally two, one from each major party (each party having previously met to decide on its nominee). The Clerk then calls the roll of the Representatives, each Representative indicating the surname of the candidate the Representative is supporting. Representatives are not restricted to voting for one of the nominated candidates and may vote for any person, even for someone who is not a member of the House at all. They may also abstain by voting ""present"".[5]",sample_4725,nq,"Speaker of the United States House of Representatives The House of Representatives elects the Speaker of the House on the first day of every new Congress and in the event of the death, resignation or removal from the Chair of an incumbent Speaker. The Clerk of the House of Representatives requests nominations: there are normally two, one from each major party (each party having previously met to decide on its nominee). The Clerk then calls the roll of the Representatives, each Representative indicating the surname of the candidate the Representative is supporting. Representatives are not restricted to voting for one of the nominated candidates and may vote for any person, even for someone who is not a member of the House at all. They may also abstain by voting ""present"".[5]","Answer the following question in one or two concise sentences.

Question: who elects the speaker of the house of representatives

Answer:",The Members of the House of Representatives elect the Speaker.,0,0.11864406779661016,0,0,0,0.8093801140785217,0.8131675720214844,0.39999999999999997,0.6865660798549652,0.689217300415039,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8131675720214844,0.18683242797851562,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
when was the title of pope first used,"Pope The word pope derives from Greek πάππας meaning ""father"". In the early centuries of Christianity, this title was applied, especially in the east, to all bishops[18] and other senior clergy, and later became reserved in the west to the Bishop of Rome, a reservation made official only in the 11th century.[19][20][21][22][23] The earliest record of the use of this title was in regard to the by then deceased Patriarch of Alexandria, Pope Heraclas of Alexandria (232–248).[24] The earliest recorded use of the title ""pope"" in English dates to the mid-10th century, when it was used in reference to Pope Vitalian in an Old English translation of Bede's Historia ecclesiastica gentis Anglorum.[25]",sample_4727,nq,"Pope The word pope derives from Greek πάππας meaning ""father"". In the early centuries of Christianity, this title was applied, especially in the east, to all bishops[18] and other senior clergy, and later became reserved in the west to the Bishop of Rome, a reservation made official only in the 11th century.[19][20][21][22][23] The earliest record of the use of this title was in regard to the by then deceased Patriarch of Alexandria, Pope Heraclas of Alexandria (232–248).[24] The earliest recorded use of the title ""pope"" in English dates to the mid-10th century, when it was used in reference to Pope Vitalian in an Old English translation of Bede's Historia ecclesiastica gentis Anglorum.[25]","Answer the following question in one or two concise sentences.

Question: when was the title of pope first used

Answer:","The title ""Pope"" was first used in the 1st century to refer to the Bishop of Rome.",0,0.17886178861788618,0,0,0,0.8302075266838074,0.8086509704589844,0.19999999999999998,0.6411452686786652,0.626055679321289,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8086509704589844,0.19134902954101562,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
who were are allies in world war 2,"Allies of World War II At the start of the war on 1 September 1939, the Allies consisted of France, Poland and the United Kingdom, and dependent states, such as the British India. Within days they were joined by the independent Dominions of the British Commonwealth: Australia, Canada, New Zealand and South Africa.[1] After the start of the German invasion of North Europe till the Balkan Campaign, Netherlands, Belgium, Greece and Yugoslavia joined the Allies. After first having cooperated with Germany in invading Poland whilst remaining neutral in the Allied-Axis conflict, the Soviet Union perforce joined the Allies in June 1941 after being invaded by Germany. The United States provided war materiel and money all along, and officially joined in December 1941 after the Japanese attack on Pearl Harbor. China had already been in a prolonged war with Japan since the Lugou Bridge Incident of 1937, but officially joined the Allies in 1941.",sample_4731,nq,"Allies of World War II At the start of the war on 1 September 1939, the Allies consisted of France, Poland and the United Kingdom, and dependent states, such as the British India. Within days they were joined by the independent Dominions of the British Commonwealth: Australia, Canada, New Zealand and South Africa.[1] After the start of the German invasion of North Europe till the Balkan Campaign, Netherlands, Belgium, Greece and Yugoslavia joined the Allies. After first having cooperated with Germany in invading Poland whilst remaining neutral in the Allied-Axis conflict, the Soviet Union perforce joined the Allies in June 1941 after being invaded by Germany. The United States provided war materiel and money all along, and officially joined in December 1941 after the Japanese attack on Pearl Harbor. China had already been in a prolonged war with Japan since the Lugou Bridge Incident of 1937, but officially joined the Allies in 1941.","Answer the following question in one or two concise sentences.

Question: who were are allies in world war 2

Answer:","The Allies in World War 2 included the United States, the United Kingdom, France, the Soviet Union, China, and various other countries.",0,0.1688311688311688,0,0,0,0.7613579034805298,0.8306441903114319,0.21276595744680848,0.5967803196704133,0.6452807204520448,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8306441903114319,0.16935580968856812,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
where does the us get its power from,"Energy in the United States Most of this energy comes from fossil fuels: in 2010, data showed that 25% of the nation's energy originates from petroleum, 22% from coal, and 22% from natural gas. Nuclear power supplied 8.4% and renewable energy supplied 8%,[5] mainly from hydroelectric dams and biomass; however, this also includes other renewable sources like wind power, geothermal, and solar energy.[6] As of 2006, energy consumption had increased more rapidly than domestic energy production over the last 50 years in the nation (when they were roughly equal). This difference was largely met through imports.[7]",sample_4733,nq,"Energy in the United States Most of this energy comes from fossil fuels: in 2010, data showed that 25% of the nation's energy originates from petroleum, 22% from coal, and 22% from natural gas. Nuclear power supplied 8.4% and renewable energy supplied 8%,[5] mainly from hydroelectric dams and biomass; however, this also includes other renewable sources like wind power, geothermal, and solar energy.[6] As of 2006, energy consumption had increased more rapidly than domestic energy production over the last 50 years in the nation (when they were roughly equal). This difference was largely met through imports.[7]","Answer the following question in one or two concise sentences.

Question: where does the us get its power from

Answer:","The US gets its power from a mix of sources including coal, natural gas, nuclear energy, renewable sources like wind and solar, and hydroelectric power.",0,0.28333333333333327,0,0,0,0.7473774552345276,0.8059719800949097,0.0,0.5231642186641693,0.5641803860664367,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8059719800949097,0.19402801990509033,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
what is the currency of central african republic,"Central African CFA franc The Central African CFA franc (French: franc CFA or simply franc, ISO 4217 code: XAF) is the currency of six independent states in central Africa: Cameroon, Central African Republic, Chad, Republic of the Congo, Equatorial Guinea and Gabon. These six countries have a combined population of 48.0 million people (as of 2014),[1] and a combined GDP of US$88.2 billion (as of 2012).[2]",sample_4738,nq,"Central African CFA franc The Central African CFA franc (French: franc CFA or simply franc, ISO 4217 code: XAF) is the currency of six independent states in central Africa: Cameroon, Central African Republic, Chad, Republic of the Congo, Equatorial Guinea and Gabon. These six countries have a combined population of 48.0 million people (as of 2014),[1] and a combined GDP of US$88.2 billion (as of 2012).[2]","Answer the following question in one or two concise sentences.

Question: what is the currency of central african republic

Answer:",Central African Republic uses the Central African CFA franc.,0,0.1891891891891892,0,0,0,0.8160948753356934,0.8426053524017334,0.1904761904761905,0.6284092698778425,0.6469666038240705,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8426053524017334,0.1573946475982666,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
what is the company switch in las vegas,"Switch (company) Switch is a privately held company based in Las Vegas, Nevada. The company is the developer and operator of the SUPERNAP, data center facilities, and provides colocation, telecommunications, cloud services, and content ecosystems.[1][3]",sample_4742,nq,"Switch (company) Switch is a privately held company based in Las Vegas, Nevada. The company is the developer and operator of the SUPERNAP, data center facilities, and provides colocation, telecommunications, cloud services, and content ecosystems.[1][3]","Answer the following question in one or two concise sentences.

Question: what is the company switch in las vegas

Answer:",Switch is a technology company that provides high-speed internet and data center services.,0,0.34782608695652173,0,0,0,0.7815406918525696,0.8009265065193176,0.2857142857142857,0.6327927700110844,0.646362840277808,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8009265065193176,0.19907349348068237,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
what is the definition of standard of living,"Standard of living Standard of living refers to the level of wealth, comfort, material goods, and necessities available to a certain socioeconomic class in a certain geographic area, usually a country. The standard of living includes factors such as income, quality and availability of employment, class disparity, poverty rate, quality and affordability of housing, hours of work required to purchase necessities, gross domestic product, inflation rate, amount of leisure time every year, affordable (or free) access to quality healthcare, quality and availability of education, life expectancy, incidence of disease, cost of goods and services, infrastructure, national economic growth, economic and political stability, political and religious freedom, environmental quality, climate and safety. The standard of living is closely related to quality of life.[1]",sample_4757,nq,"Standard of living Standard of living refers to the level of wealth, comfort, material goods, and necessities available to a certain socioeconomic class in a certain geographic area, usually a country. The standard of living includes factors such as income, quality and availability of employment, class disparity, poverty rate, quality and affordability of housing, hours of work required to purchase necessities, gross domestic product, inflation rate, amount of leisure time every year, affordable (or free) access to quality healthcare, quality and availability of education, life expectancy, incidence of disease, cost of goods and services, infrastructure, national economic growth, economic and political stability, political and religious freedom, environmental quality, climate and safety. The standard of living is closely related to quality of life.[1]","Answer the following question in one or two concise sentences.

Question: what is the definition of standard of living

Answer:","The standard of living refers to the level of wealth, comfort, and material goods available to a person or group.",0,0.22388059701492535,0,0,0,0.8789581060409546,0.9004323482513428,0.5,0.7652706742286682,0.7803026437759399,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.9004323482513428,0.09956765174865723,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
where did the name smoky mountains come from,"Great Smoky Mountains The name ""Smoky"" comes from the natural fog that often hangs over the range and presents as large smoke plumes from a distance. This fog is caused by the vegetation exhaling volatile organic compounds, chemicals that have a high vapor pressure and easily form vapors at normal temperature and pressure.[6]",sample_4762,nq,"Great Smoky Mountains The name ""Smoky"" comes from the natural fog that often hangs over the range and presents as large smoke plumes from a distance. This fog is caused by the vegetation exhaling volatile organic compounds, chemicals that have a high vapor pressure and easily form vapors at normal temperature and pressure.[6]","Answer the following question in one or two concise sentences.

Question: where did the name smoky mountains come from

Answer:","The name Smoky Mountains came from the way smoke often hung in the air over the mountains, making them appear to be smoky when viewed from a distance.",0,0.28169014084507044,0,0,0,0.8434479832649231,0.8721057176589966,0.0,0.5904135882854461,0.6104740023612976,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8721057176589966,0.12789428234100342,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
what is the type of government in norway,"Politics of Norway Politics in Norway take place in the framework of a parliamentary representative democratic constitutional monarchy. Executive power is exercised by the King's council, the cabinet, led by the Prime Minister of Norway. Legislative power is vested in both the government and the Storting, elected within a multi-party system. The Judiciary is independent of the executive branch and the legislature.",sample_4763,nq,"Politics of Norway Politics in Norway take place in the framework of a parliamentary representative democratic constitutional monarchy. Executive power is exercised by the King's council, the cabinet, led by the Prime Minister of Norway. Legislative power is vested in both the government and the Storting, elected within a multi-party system. The Judiciary is independent of the executive branch and the legislature.","Answer the following question in one or two concise sentences.

Question: what is the type of government in norway

Answer:",Norway has a parliamentary representative democratic monarchy form of government.,0,0.22580645161290322,0,0,0,0.8098897337913513,0.8456389904022217,0.19999999999999998,0.626922813653946,0.6519472932815552,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8456389904022217,0.15436100959777832,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
who played the witch in the wizard of oz,"Margaret Hamilton (actress) Margaret Brainard Hamilton (December 9, 1902 – May 16, 1985) was an American film character actress best known for her portrayal of the Wicked Witch of the West in Metro-Goldwyn-Mayer's classic film The Wizard of Oz (1939).[1]",sample_4765,nq,"Margaret Hamilton (actress) Margaret Brainard Hamilton (December 9, 1902 – May 16, 1985) was an American film character actress best known for her portrayal of the Wicked Witch of the West in Metro-Goldwyn-Mayer's classic film The Wizard of Oz (1939).[1]","Answer the following question in one or two concise sentences.

Question: who played the witch in the wizard of oz

Answer:",Margaret Hamilton played the Witch in The Wizard of Oz.,0,0.2978723404255319,0,0,0,0.7754127383232117,0.8547388911247253,0.27272727272727276,0.6246070986444299,0.6801354056054896,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8547388911247253,0.14526110887527466,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
where does the universal gas constant r come from,"Gas constant The gas constant is also known as the molar, universal, or ideal gas constant, denoted by the symbol R or R and is equivalent to the Boltzmann constant, but expressed in units of energy per temperature increment per mole, i.e. the pressure-volume product, rather than energy per temperature increment per particle. The constant is also a combination of the constants from Boyle's law, Charles's law, Avogadro's law, and Gay-Lussac's law. It is a physical constant that is featured in many fundamental equations in the physical sciences, such as the ideal gas law and the Nernst equation.",sample_4797,nq,"Gas constant The gas constant is also known as the molar, universal, or ideal gas constant, denoted by the symbol R or R and is equivalent to the Boltzmann constant, but expressed in units of energy per temperature increment per mole, i.e. the pressure-volume product, rather than energy per temperature increment per particle. The constant is also a combination of the constants from Boyle's law, Charles's law, Avogadro's law, and Gay-Lussac's law. It is a physical constant that is featured in many fundamental equations in the physical sciences, such as the ideal gas law and the Nernst equation.","Answer the following question in one or two concise sentences.

Question: where does the universal gas constant r come from

Answer:","The universal gas constant \( R \) comes from the ideal gas law equation \( PV = nRT \), derived from the combined effects of kinetic theory and Boyle's, Charles's, and Avogadro's laws.",0,0.3140495867768595,0,0,0,0.8444281816482544,0.8395094871520996,0.5714285714285715,0.7625282985823495,0.7590852124350411,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8395094871520996,0.1604905128479004,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
where is the dominican republic in the world,"Dominican Republic The Dominican Republic (Spanish: República Dominicana [reˈpuβliˌka ðoˌminiˈkana]) is a sovereign state located in the island of Hispaniola, in the Greater Antilles archipelago of the Caribbean region. It occupies the eastern five-eighths of the island, which it shares with the nation of Haiti,[15][16] making Hispaniola one of two Caribbean islands, along with Saint Martin, that are shared by two countries. The Dominican Republic is the second-largest Caribbean nation by area (after Cuba) at 48,445 square kilometers (18,705 sq mi), and third by population with approximately 10 million people, of which approximately three million live in the metropolitan area of Santo Domingo, the capital city.[17][18]",sample_4807,nq,"Dominican Republic The Dominican Republic (Spanish: República Dominicana [reˈpuβliˌka ðoˌminiˈkana]) is a sovereign state located in the island of Hispaniola, in the Greater Antilles archipelago of the Caribbean region. It occupies the eastern five-eighths of the island, which it shares with the nation of Haiti,[15][16] making Hispaniola one of two Caribbean islands, along with Saint Martin, that are shared by two countries. The Dominican Republic is the second-largest Caribbean nation by area (after Cuba) at 48,445 square kilometers (18,705 sq mi), and third by population with approximately 10 million people, of which approximately three million live in the metropolitan area of Santo Domingo, the capital city.[17][18]","Answer the following question in one or two concise sentences.

Question: where is the dominican republic in the world

Answer:","The Dominican Republic is located on the island of Hispaniola in the Caribbean, sharing the island with Haiti.",0,0.2068965517241379,0,0,0,0.8320437669754028,0.854857325553894,0.33333333333333337,0.6824306368827819,0.6984001278877258,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.854857325553894,0.14514267444610596,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
sharks rays and skates belong to what group,"Chondrichthyes Chondrichthyes (/kɒnˈdrɪkθɪ.iːz/; from Greek χονδρ- chondr- 'cartilage', ἰχθύς ichthys 'fish') is a class that contains the cartilaginous fishes: they are jawed vertebrates with paired fins, paired nares, scales, a heart with its chambers in series, and skeletons made of cartilage rather than bone. The class is divided into two subclasses: Elasmobranchii (sharks, rays, skates, and sawfish) and Holocephali (chimaeras, sometimes called ghost sharks, which are sometimes separated into their own class).",sample_4816,nq,"Chondrichthyes Chondrichthyes (/kɒnˈdrɪkθɪ.iːz/; from Greek χονδρ- chondr- 'cartilage', ἰχθύς ichthys 'fish') is a class that contains the cartilaginous fishes: they are jawed vertebrates with paired fins, paired nares, scales, a heart with its chambers in series, and skeletons made of cartilage rather than bone. The class is divided into two subclasses: Elasmobranchii (sharks, rays, skates, and sawfish) and Holocephali (chimaeras, sometimes called ghost sharks, which are sometimes separated into their own class).","Answer the following question in one or two concise sentences.

Question: sharks rays and skates belong to what group

Answer:",Chondrichthyes,0,0.02857142857142857,0,0,0,0.5743708610534668,0.8476458787918091,0.0,0.40205960273742675,0.5933521151542663,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.8476458787918091,0.15235412120819092,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
what is the definition of triangle in math,"Triangle A triangle is a polygon with three edges and three vertices. It is one of the basic shapes in geometry. A triangle with vertices A, B, and C is denoted   △ A B C  {\displaystyle \triangle ABC} .",sample_4833,nq,"Triangle A triangle is a polygon with three edges and three vertices. It is one of the basic shapes in geometry. A triangle with vertices A, B, and C is denoted   △ A B C  {\displaystyle \triangle ABC} .","Answer the following question in one or two concise sentences.

Question: what is the definition of triangle in math

Answer:","A triangle is a polygon with three sides, three vertices, and three angles.",0,0.38095238095238093,0,0,0,0.8896218538284302,0.9074981808662415,0.0,0.6227352976799011,0.635248726606369,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.9074981808662415,0.09250181913375854,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
who played cindy lou who in the movie the grinch stole christmas,"Taylor Momsen Taylor Michel Momsen (born July 26, 1993)[1] is an American singer, songwriter, former actress and model. She is known for portraying the character of Jenny Humphrey on the CW teen drama series Gossip Girl (2007â€“2012) and Cindy Lou Who in the film Dr. Seuss' How the Grinch Stole Christmas (2000).[2] She is also known for being the lead singer and frontwoman of the American rock band The Pretty Reckless.",sample_4837,nq,"Taylor Momsen Taylor Michel Momsen (born July 26, 1993)[1] is an American singer, songwriter, former actress and model. She is known for portraying the character of Jenny Humphrey on the CW teen drama series Gossip Girl (2007â€“2012) and Cindy Lou Who in the film Dr. Seuss' How the Grinch Stole Christmas (2000).[2] She is also known for being the lead singer and frontwoman of the American rock band The Pretty Reckless.","Answer the following question in one or two concise sentences.

Question: who played cindy lou who in the movie the grinch stole christmas

Answer:","Taylor Momsen played Cindy Lou Who in the 2000 live-action version of ""The Grinch Stole Christmas.""",0,0.2716049382716049,0,0,0,0.667002260684967,0.813102126121521,0.1818181818181818,0.5214470370249314,0.6237169428305193,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.813102126121521,0.186897873878479,semantic_similarity_limitation,topic_relatedness_from_long_passage,Whole-passage similarity measures topic relatedness rather than answer equivalence.
where does the prime minister of israel live,"Prime Minister of Israel During his term of office, the prime minister lives in Jerusalem. Since 1974, the official residence of the prime minister is Beit Aghion, at the corner of Balfour and Smolenskin streets in Rehavia.[5]",sample_4843,nq,"Prime Minister of Israel During his term of office, the prime minister lives in Jerusalem. Since 1974, the official residence of the prime minister is Beit Aghion, at the corner of Balfour and Smolenskin streets in Rehavia.[5]","Answer the following question in one or two concise sentences.

Question: where does the prime minister of israel live

Answer:",The prime minister of Israel lives at Beit Hazmanim in Jerusalem.,0,0.40909090909090906,0,0,0,0.8050509691238403,0.819102942943573,0.14285714285714288,0.606392821243831,0.6162292029176439,baseline,results_nq_5000,long_form,BGE,high_similarity_wrong,0.819102942943573,0.180897057056427,semantic_similarity_limitation,relatedness_over_scoring,BGE over-scores related concepts that may not be correct.
